person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
01a20e81,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,124.0,10000.0,2.0,1.0,8.0,0.0,1.0,0.0,5.0,8.0,1000.0,3
01ab5296,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
01ac5844,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1000.0,6
01ad4042,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,10000.0,3.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
01ada784,47,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,4.0,4.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,4.0,4.0,8
01af6573,955,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,10000.0,26.0,1.0,13.0,0.0,1.0,0.0,25.0,14.0,1000.0,22
01b08442,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,10000.0,3.0,1.0,10.0,0.0,1.0,0.0,2.0,4.0,1000.0,4
01b09758,475,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,17.0,86.0,17.0,16.0,1.0,17.0,1.0,1.0,0.0,16.0,17.0,31.0,15
01b97cb9,19,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,2.0,5.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,1
01be1d14,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,3
01c3addd,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,6
01c862be,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
01c9f8d2,8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,17.0,17.0,17.0,1.0,0.0,17.0,1.0,0.0,0.0,1.0,17.0,1000.0,1
01caf5bf,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
01cbe6b3,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,10000.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,12.0,12.0,2
01cd8ca8,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,10000.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,1000.0,8
01d18619,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,2
01d28bce,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,4.0,1000.0,4
01d8711d,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,67.0,2
01dfb178,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,7.0,0
01e18191,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,1
01f061eb,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,147.0,10000.0,5.0,1.0,10000.0,0.0,1.0,0.0,6.0,88.0,56.0,11
01f8fa5b,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1000.0,12
01fe7232,37,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0,1.0,0.0,0.0,1.0,15.0,1000.0,6
01ffa003,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,3.0,1.0,1.0,3
0205d5c1,73,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,76.0,10000.0,6.0,1.0,9.0,0.0,1.0,0.0,6.0,9.0,9.0,6
020b50dc,91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,10000.0,5.0,1.0,7.0,1.0,0.0,0.0,11.0,2.0,2.0,7
021b35b5,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,1000.0,7.0,5
021f11c8,115,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,10000.0,1.0,1.0,9.0,1.0,0.0,0.0,2.0,8.0,9.0,5
02208eb6,33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,10000.0,3.0,1.0,10.0,0.0,1.0,0.0,3.0,11.0,1000.0,6
0222570f,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,10000.0,16.0,1.0,17.0,0.0,1.0,0.0,17.0,4.0,4.0,4
0225de65,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,121.0,10000.0,1.0,1.0,10.0,0.0,1.0,0.0,4.0,23.0,1000.0,3
02274195,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
02285678,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,45.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,2.0,17.0,1000.0,3
0228b475,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,10000.0,3.0,1.0,12.0,0.0,1.0,0.0,6.0,10.0,12.0,3
022bd951,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
022c083c,386,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,10000.0,6.0,1.0,10.0,1.0,0.0,0.0,4.0,25.0,22.0,18
022ca64b,468,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,141.0,10000.0,18.0,1.0,7.0,0.0,1.0,0.0,64.0,4.0,86.0,10
0233c7ed,44,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,5.0,5.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,5
0234e8f5,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,10.0,10.0,4
023e49e4,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,5.0,4.0,4.0,4
023fafbb,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,15.0,1000.0,1
0244969f,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1000.0,2
02452978,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,2.0,4.0,4.0,3
0246242b,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,10000.0,2.0,1.0,5.0,1.0,0.0,0.0,4.0,5.0,1000.0,7
0247c9fc,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,3
024803ab,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1000.0,8.0,2
02496e75,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1.0,1
024b9c24,310,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,10000.0,3.0,1.0,17.0,1.0,0.0,0.0,8.0,2.0,4.0,5
024ceac4,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,1000.0,4
024ffb9b,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
0256b30a,123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,73.0,10000.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,73.0,67.0,11
0256c879,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,2.0,0.0,5.0,0.0,1.0,0.0,2.0,5.0,5.0,1
0256dfc5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
025e1ccc,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,3.0,2.0,2.0,4
02603929,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1000.0,2.0,4
026b66ef,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1
0270a59f,98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,93.0,10000.0,0.0,1.0,15.0,1.0,0.0,0.0,21.0,8.0,1000.0,6
027870af,129,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.2,25.0,143.0,143.0,0.0,1.0,143.0,1.0,1.0,0.0,15.0,92.0,84.0,6
027b809f,44,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,11.0,55.0,12.0,5.0,1.0,12.0,0.0,1.0,0.0,3.0,12.0,12.0,3
027cb5c9,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1000.0,2
027e9637,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1000.0,2
0280a93d,181,32.0,0.0,32.0,0.0,32.0,0.0,10.0,0.0,0.0,0.0,0.0,6.4,2.0,30.0,13.0,19.0,1.0,16.0,0.0,1.0,0.0,1.0,30.0,21.0,5
028d0864,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,2.0,1000.0,3
02973cb9,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,0.0,9.0,1.0,0.0,0.0,2.0,9.0,1000.0,2
0297fc1e,567,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,143.0,10000.0,0.0,1.0,10.0,0.0,1.0,0.0,29.0,6.0,52.0,10
029889eb,65,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.2,4.0,21.0,17.0,4.0,1.0,17.0,1.0,0.0,0.0,19.0,15.0,1000.0,3
029a5c8b,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,12.0,1000.0,1
029e25de,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1000.0,11.0,1
02a14ee3,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10000.0,0.0,1.0,7.0,1.0,0.0,0.0,2.0,1.0,8.0,7
02a9fd4c,32,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,2.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1000.0,14.0,4
02aa0266,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
02b10e44,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,2.0,4.0,4.0,3
02b13444,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,3.0,0.0,9.0,0.0,1.0,0.0,3.0,9.0,9.0,1
02b51109,91,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,2.0,1.0,6.0,1.0,0.0,0.0,2.0,6.0,6.0,8
02ba6bb6,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,2
02bf0143,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10000.0,3.0,1.0,7.0,1.0,0.0,0.0,5.0,1.0,1000.0,5
02c2eb63,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,16.0,1000.0,1
02c66b97,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10000.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3
02c73278,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,2.0,0.0,17.0,0.0,1.0,0.0,2.0,17.0,1000.0,2
02cec30a,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,10.0,1000.0,2
02d42846,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
02d80cb2,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,10000.0,0.0,1.0,16.0,0.0,1.0,0.0,27.0,4.0,1000.0,5
02de19f7,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,10000.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1000.0,4
02e1a150,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10000.0,2.0,1.0,6.0,0.0,1.0,0.0,2.0,6.0,6.0,5
02e465f4,200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,31.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,10
02e59a44,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,76.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,2.0,60.0,60.0,2
02e65ce8,98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,10000.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,1000.0,46.0,7
02e7d329,22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,1.0,0.0,0.0,2.0,8.0,8.0,7
02ecd2d2,41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,10000.0,3.0,1.0,13.0,0.0,1.0,0.0,2.0,6.0,28.0,9
02eefc32,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,10000.0,3.0,1.0,15.0,0.0,1.0,0.0,7.0,14.0,14.0,3
02f0635f,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,5.0,2.0,1000.0,4
02f2b7b1,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,15.0,1
02f5c581,24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,5.0,5.0,5
02f792fc,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,10000.0,0.0,1.0,10.0,1.0,0.0,0.0,7.0,7.0,1000.0,2
02fb0b61,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,10000.0,5.0,1.0,9.0,0.0,1.0,0.0,2.0,9.0,9.0,2
030071f1,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10000.0,3.0,1.0,4.0,0.0,1.0,0.0,5.0,3.0,1.0,4
03042e4a,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,10000.0,3.0,1.0,10.0,0.0,1.0,0.0,3.0,10.0,1000.0,2
030c5d84,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,17.0,1000.0,1
030c803c,178,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10000.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,10.0,1000.0,6
03100f48,90,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,10000.0,0.0,1.0,3.0,1.0,0.0,0.0,15.0,3.0,1000.0,9
03110d1d,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,0
0311c318,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,10000.0,2.0,1.0,2.0,0.0,1.0,0.0,6.0,2.0,2.0,4
031481a2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,0
0318fd8d,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,3.0,141.0,1000.0,4
031bee81,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,10000.0,2.0,1.0,13.0,1.0,0.0,0.0,4.0,13.0,1000.0,4
03264a2e,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1.0,3
032c90dd,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
032ecde2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,1000.0,2
03302054,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,3.0,3.0,6
0337d5ce,272,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,22.0,14.0,7.0,1.0,17.0,1.0,1.0,0.0,3.0,13.0,13.0,18
0338a1ea,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
03413393,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,4.0,1000.0,2
03439225,344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,10000.0,3.0,1.0,3.0,1.0,0.0,0.0,44.0,1.0,1000.0,5
034ab8b8,26,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,10000.0,1.0,1.0,12.0,1.0,0.0,0.0,3.0,11.0,1000.0,3
034e4f2f,123,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.6,2.0,14.0,14.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,1000.0,12.0,12
034fbc8a,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,5.0,1000.0,1
03533e4f,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,10000.0,4.0,1.0,11.0,0.0,1.0,0.0,7.0,5.0,1000.0,9
035626f1,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,10000.0,4.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,1000.0,2
035be698,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,10000.0,5.0,1.0,17.0,1.0,0.0,0.0,0.0,1000.0,16.0,6
035c9c3c,62,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2,7.0,82.0,82.0,2.0,1.0,82.0,1.0,0.0,0.0,7.0,7.0,8.0,5
03665977,16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
03739332,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,12.0,1000.0,1
037a2f9e,46,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,10000.0,1.0,1.0,12.0,1.0,0.0,0.0,3.0,8.0,1000.0,6
037f094d,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,11.0,1000.0,15
037f3cec,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,10000.0,1.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
0382adc4,147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,10000.0,4.0,1.0,8.0,1.0,0.0,0.0,31.0,6.0,8.0,8
