person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
01e2b6b0,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,0.0,1.0,2.0,1.0,0.0,0.0,18.0,2.0,2.0,4
01e32ed0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,3.0,3.0,1000.0,4
01e5ebc1,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,105.0,10000.0,1.0,1.0,93.0,1.0,0.0,0.0,6.0,74.0,85.0,6
01ed2afc,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,10.0,1000.0,1
01edff26,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,1000.0,4
01f12f08,11,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,0.0,1.0,17.0,0.0,0.0,1.0,3.0,17.0,1000.0,1
01f20b0a,201,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,10000.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1000.0,2.0,9
01f2283b,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
01f24fc9,210,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,10000.0,1.0,1.0,7.0,0.0,1.0,0.0,22.0,2.0,1000.0,7
01f38aae,58,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,9.0,19.0,9.0,2.0,1.0,9.0,1.0,0.0,0.0,2.0,9.0,1000.0,6
01f68b1f,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1000.0,1
01fcd7ca,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
01fee5bd,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,1.0,0.0,0.0,3.0,17.0,1000.0,2
01ffc611,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,11.0,11.0,1
02005e21,50,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,15.0,16.0,16.0,3.0,1.0,16.0,1.0,1.0,0.0,2.0,15.0,1000.0,7
0202e763,166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,10000.0,8.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,1000.0,18
0204dcec,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,10000.0,0.0,1.0,14.0,0.0,1.0,0.0,3.0,15.0,14.0,5
020ca6bf,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,1.0,8.0,1.0,0.0,0.0,2.0,8.0,1000.0,3
02103564,655,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,10000.0,6.0,1.0,1.0,1.0,1.0,0.0,50.0,1.0,5.0,16
0211b4be,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1
0211eed9,139,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.2,4.0,46.0,21.0,8.0,1.0,15.0,0.0,1.0,0.0,27.0,13.0,37.0,3
021e1312,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
021ececb,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
022260de,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,10000.0,5.0,1.0,10000.0,0.0,1.0,0.0,2.0,3.0,7.0,6
0222a169,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,84.0,10000.0,4.0,1.0,10000.0,1.0,0.0,0.0,4.0,13.0,1000.0,3
02238440,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,2.0,0.0,11.0,1.0,0.0,0.0,1.0,11.0,1000.0,6
0224b8b0,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1
0225aa7c,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,10000.0,2.0,1.0,10000.0,0.0,1.0,0.0,2.0,17.0,1000.0,1
0227ae9b,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,2.0,11.0,1000.0,1
0228c93a,87,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,10000.0,1.0,1.0,17.0,1.0,0.0,0.0,1.0,15.0,1000.0,7
02298b4a,62,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10000.0,7.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,1000.0,2
022b69a7,318,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,10000.0,2.0,1.0,9.0,1.0,0.0,0.0,30.0,4.0,22.0,21
022c05dd,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,10000.0,4.0,1.0,11.0,0.0,1.0,0.0,3.0,11.0,1000.0,1
023039b3,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,88.0,10000.0,1.0,1.0,15.0,1.0,0.0,0.0,2.0,78.0,1000.0,5
023215f7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,10000.0,5.0,1.0,10000.0,0.0,1.0,0.0,3.0,15.0,1000.0,6
0234045a,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,77.0,10000.0,4.0,1.0,13.0,0.0,1.0,0.0,3.0,13.0,1000.0,6
0234f3d7,25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,101.0,10000.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,4.0,1000.0,6
023581f9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,0
0235896a,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1000.0,1000.0,10
02363ce4,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
02417ee2,63,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1000.0,4
02481958,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,12.0,1000.0,2
02633ebf,31,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
02648ca1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,10000.0,1.0,0.0,10000.0,0.0,1.0,0.0,1.0,36.0,36.0,3
02694196,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,4.0,2.0,3.0,5
026b4007,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
0279a6c7,50,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10000.0,6.0,1.0,6.0,0.0,1.0,0.0,2.0,10.0,6.0,4
02875920,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,58.0,10000.0,4.0,1.0,10000.0,1.0,1.0,0.0,3.0,8.0,8.0,5
0287661f,69,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,10000.0,0.0,1.0,16.0,0.0,1.0,0.0,23.0,14.0,16.0,5
02878a11,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,10000.0,5.0,1.0,13.0,0.0,1.0,0.0,4.0,13.0,1000.0,2
028ed1ae,62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,10000.0,2.0,1.0,12.0,1.0,0.0,0.0,4.0,4.0,12.0,6
028f05c4,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,1000.0,4
0299c90c,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,16.0,2
029e5749,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10000.0,0.0,0.0,18.0,0.0,1.0,0.0,9.0,18.0,1000.0,2
02a11379,72,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,146.0,10000.0,7.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,98.0,7
02a510fe,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,5.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5
02a6d3ac,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,8.0,1000.0,2
02a6da92,217,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,10000.0,20.0,1.0,14.0,0.0,1.0,0.0,30.0,13.0,20.0,9
02a72984,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,5.0,0.0,16.0,0.0,0.0,1.0,12.0,16.0,1000.0,4
02a88a33,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,10000.0,2.0,1.0,16.0,0.0,1.0,0.0,2.0,10.0,16.0,6
02aa734f,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,1
02aa83c1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10000.0,2.0,1.0,10000.0,0.0,0.0,1.0,2.0,20.0,1000.0,1
02aaf943,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,3.0,48.0,1000.0,1
02ac4fca,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,3.0,149.0,1000.0,1
02b02d37,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1000.0,1
02b0cd5c,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,10000.0,3.0,1.0,15.0,1.0,0.0,0.0,1.0,3.0,1000.0,3
02b8d9d5,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,10000.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
02ba82a5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
02bda531,33,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,10000.0,1.0,1.0,3.0,1.0,0.0,0.0,11.0,2.0,1000.0,4
02c30caa,49,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,9.0,9.0,4.0,1.0,9.0,0.0,1.0,0.0,5.0,8.0,9.0,2
02c3960c,7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,16.0,16.0,16.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,16.0,1000.0,1
02c9e5c7,181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,10000.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,64.0,64.0,7
02c9f7a6,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,3.0,0.0,9.0,1.0,0.0,0.0,2.0,9.0,1000.0,4
02ce5246,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,0
02d1f846,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1
02d90731,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
02d93f65,26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1000.0,5
02dbbcba,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,10000.0,2.0,1.0,14.0,1.0,0.0,0.0,3.0,14.0,1000.0,3
02dd38ce,479,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.2,3.0,54.0,22.0,21.0,1.0,22.0,1.0,1.0,1.0,13.0,3.0,13.0,17
02e0a3c2,37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1000.0,4
02e5a11c,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,0.0,15.0,1.0,0.0,0.0,3.0,15.0,1000.0,2
02e72974,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,2.0,0.0,16.0,0.0,1.0,0.0,2.0,16.0,1000.0,3
02ea26c5,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,2.0,0.0,11.0,1.0,0.0,0.0,2.0,11.0,1000.0,4
02eb0a9e,67,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,3.0,0.0,9.0,0.0,1.0,0.0,4.0,9.0,9.0,2
02ec2f23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,10000.0,1.0,1.0,10000.0,0.0,1.0,0.0,1.0,15.0,1000.0,4
02ecfb15,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,8.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
02f01ea9,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,12.0,12.0,1
02f14240,1798,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,133.0,10000.0,6.0,1.0,14.0,0.0,1.0,0.0,523.0,7.0,53.0,14
02f578dc,32,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,7.0,1000.0,4
02f82b20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,81.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,1.0,55.0,1000.0,3
02fb0bea,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1000.0,1
02fb1a77,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,123.0,10000.0,1.0,1.0,12.0,0.0,1.0,0.0,3.0,21.0,1000.0,2
02fc0bf8,298,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.2,11.0,22.0,21.0,27.0,1.0,16.0,1.0,1.0,0.0,12.0,11.0,1000.0,10
02fe14e6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,7.0,21.0,1000.0,7
02ff33f4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
03020198,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,10.0,2
03066c47,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,1
030712a0,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,2.0,0.0,11.0,1.0,0.0,0.0,2.0,11.0,1000.0,1
0307f75d,104,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,16.0,8.0,2.0,1.0,8.0,1.0,1.0,0.0,19.0,2.0,1000.0,10
030cdb09,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1000.0,1000.0,10
0310a8cd,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,9.0,1000.0,1
031e80e3,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,3.0,1.0,11.0,0.0,1.0,0.0,3.0,11.0,11.0,1
031ee7cc,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,9.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,1000.0,3
031fcae5,372,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,10000.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,50.0,54.0,11
0321ecd6,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,5.0,9.0,11.0,11
0328af6d,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,1.0,15.0,0.0,0.0,1.0,4.0,15.0,1000.0,2
032a13f5,54,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,6.0,6.0,6.0,5.0,1.0,6.0,1.0,0.0,0.0,3.0,6.0,1000.0,4
032eb0b8,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,2.0,1.0,1000.0,8
032fb2c8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1000.0,1
0330b185,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10000.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,1000.0,1000.0,12
0332afbe,20,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10000.0,3.0,1.0,9.0,0.0,1.0,0.0,1.0,9.0,9.0,1
0341c285,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,3.0,1.0,17.0,0.0,1.0,0.0,3.0,17.0,1000.0,2
0341e2a2,52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,10000.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0,1000.0,1000.0,5
03421604,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,1.0,3.0,0.0,1.0,0.0,5.0,3.0,1000.0,1
0343534b,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
03490d00,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,2.0,0.0,16.0,0.0,1.0,0.0,2.0,16.0,1000.0,3
034aee83,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,10000.0,4.0,1.0,20.0,1.0,0.0,0.0,1.0,31.0,1000.0,5
034ec132,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,10000.0,2.0,1.0,9.0,1.0,0.0,0.0,5.0,9.0,1000.0,1
0352d9b3,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,42.0,10000.0,1.0,1.0,41.0,0.0,1.0,0.0,1.0,42.0,41.0,5
0353af22,184,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,3.0,137.0,13.0,0.0,1.0,13.0,1.0,0.0,0.0,50.0,3.0,1000.0,5
0357a791,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,2.0,8.0,13.0,3
035ff4f3,87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,10000.0,20.0,1.0,12.0,0.0,1.0,0.0,17.0,8.0,15.0,5
03630617,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,2.0,7.0,1000.0,5
03631044,27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,12.0,12.0,3
03654863,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
036647bb,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,10000.0,1.0,1.0,7.0,1.0,0.0,0.0,3.0,7.0,1000.0,7
